Comment;;;; Note 
franchement boff j'avais adoré le 1 mais là... on dirait qu'ils ne savent plus quoi faire apres, trop d'effets spéciaux je le déconseille;;;; 1
de moins en moins bien, le 1er excellent, le 2e assez bon, celui là vraiment moyen, les effets speciaux sont bons;;;; 2.5
J'ai ri et j'ai pleuré..!!! Plein de belles émotions, et on se prend à rêver que l'Amour est plus fort que tout... Ça fait du bien!!;;;; 4
Belle comédie romantique, pleine d'humour et de tendresse. Sophie Marceau est sublime et forme un très bon duo avec Gad Elmaleh. J'ai passé un très bon moment !;;;; 4.5
On avait du temps à tuer; on aurait mieux fait de tuer autre chose.On était seuls (2) dans la salle, et on ne s'est même pas méfié.C'est mal fait, mal surjoué, avec une trame méga classique...Tant pis pour nous.;;;; 5
Bonjour, je m'appelle Camille et j'ai 13ans et demi. Je poste cette critique pur vous dire oh comment j'ai apprécié ce magnifique film. Avec Gad, mon humoriste préféré et Sophie l'actrice préférée des français, ce film frôle le chef d’œuvre. Cette comédie est tout simplement géniale, elle peut être vus par n'importe qui. Un pur moment de plaisir du quel vous ressorte forcement avec le sourire. Film a voir et à revoir !!;;;; 4.5
avec ce film j'ai passé un bon moment, un duo réussi!!!;;;; 3.5
Ce film est tout bonnement génial. Je l'ai aimé quand j’étais gosse et 20 ans après je me régal encore devant.;;;; 4.5
Un film d animation sympa mais hélas copier colle de cars dommage pas de séances le soir car l après-midi avec les gamins c est pénible trop bruyant;;;; 4
un des films les plus pourri quil met ete donné de voir! et pourtant je suis pas difficile! mais serieux les gens aller pas au cinéma le voir!!!!! sa vaut pas le prix que sa coute! vaut mieux le regarder le jour ou il passera sur TF1 un dimanche soir que de se faire chier a payer et se deplacer pour une MERDE pareil! des fois les gens rigolaient dans la salle on se demandait POURQUOI!!!!!!!!!!! c'etait meme pas marrant ! meme Kev adams que j'aime bien d'habitude la nul a chié! clavier pareil ! et l'actrice qui ma le + soulé dans ce film c'est la Nectarine la ou je c'est plus quoi l'eleve blonde ! elle jour HYPER mal ! JE DECONSEILLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE;;;; 1.5
Très bon film, dont Denzel Washington joue brillament le rôle d'un militaire bien arrété sur ses idées.Les termes techniques liés à la vanigation permettent de se représenter la vie sur un tel batiment.Etonnament bien écrit, le scénario nous garder en hallèle sur une question des plus essentielles : Comment gérer un ordre de destruction nucléaireJe recommande :);;;; 4.5
Magnifique adaptation moderne du comic de Stan Lee. Robert Downey Jr fantastique en Milliardaire cynique génial.;;;; 5
Un film lent a se mettre en route mais une fois passer la moitié du film, on se sent emporter par la descente aux enfer de Nina. Une fin magistrale. Le visage du personnage de Cassel voyant son "oeuvre" détruite vaut tout l'or du monde (d'ailleurs quelle prestation de celui-ci!!!);;;; 4.5
Un peu long vers la fin. Mais les combats sont très bons. Mise en scène puissante. Scotchant par moment.;;;; 4
De l'humour comme je l'aime et un Gad Elmaleh comme je l'adore :);;;; 5
Super film, j'ai adoré !!Méga fan de Iron Man depuis tout minot, alors pensez bien...lol;;;; 5
Un vrai massacre... quand on regarde le premier Predator qui a plus de 20 ans et qu'ensuite on regarde la dernière version, c'est le jour et la nuit. Un scénario trouvé au fond d'une poubelle, de même pour les dialogues.Bref, ennuyeux et parfois même ridicule, je le déconseille.;;;; 5
Un Film avec des témoignages si justes et touchants, entrecoupés avec les images arériennes à couper le souffle! BRAVO!!!!;;;; 5
Un film très émouvant, attachant, pleins d'humanité. Diverses émotions s'enchaînent tout au long du film. Une merveilleuse idée de production et un résultat magnifique.Une belle leçon de vie qui en fera réfléchir beaucoup.;;;; 5
Un film que tout le monde devrait regarder ! Qui amène à la reflexion, la compassion, fait surgir beaucoup d'émotions,Un vrai chef d'oeuvre a mes yeux...;;;; 5
Le pire film de tous les temps. Le scénario et les dialogues sont catastrophiques, au même titre que le jeu des acteurs. Un signe qui ne trompe pas : je n'ai jamais vu autant de gens quitter la salle avant la fin...;;;; 5
Blagues faciles, mauvais effets spéciaux... Quel deception! Apres 10 ans et 1 oscar, on s'attendait a bien mieux. Pourquoi se tirer une balle dans le pied et ternir l'image culte de Brice? Dommage.;;;; 5
Très bon film.Le scénario est à la fois drôle et émouvant. J apprécie aussi le fait que l'histoire ne soit pas focalisée uniquement sur l'histoire d'amour impossible. Moi qui ne pleure jamais devant un film, j 'avoue que j ai eu du mal à retenir mes larmes:) Sinon le jeu des acteurs est assez exceptionnel et la plupart des personnages sont plutot attachants.personnellement je n ai pas vu passer le temps..;à voir absolument;;;; 4
Magnifique! Le scénario ne manque pas d'originalité; immersif et attachant. Les acteurs jouent juste, les décors sont superbes, les effets spéciaux bluffants, notamment le maquillage des personnages qui est impressionnant. On ne voit pas passer les 2h30, tellement ce film est prenant. Une pointe de psychanalyse sur la vie. A voir!;;;; 5
Pour ceux qui ont aimé le premier. N'hésitez pas du tout. Il est super, agréable à regarder, bien filmé, drôle, des paysages superbes. On sent que le film est travaillé. Comme si James et Dujardin savait que tout le monde s'attendait à une bouze et qu'ils ont mis les bouchées doubles. N'écoutez pas les critiques négatives des br*nleurs de mouches et autre personnes qui n'ont pas aimé le 1 et qui bizarrement vont voir le deux en s'attendant à je ne sais quoi. Bref un film agréable qui permet d'en parler en sortant en ayant le sourire. Et ça fait du bien de sourire, et je plains les gens qui n'ont pas cette facultés..;;;; 5
Bizarre bizarre;;;; 1
pfff les heros americains ne meursent jamais , heureusement que les effets spéciaux envoi du gros , ca sauve le film . a voir;;;; 3
J'ai beaucoup aimé, c'est très cohérent avec l'excellent Carpenter de '82, ça fait pas vraiment peur mais on y retrouve les ingrédients qui ont fait celui de '82 (parano des protagonistes, mutations, ambiance d'isolement, etc.), j'avoue quand même que ce qui m'a fait le plus peur est le début du générique de fin, je comprenais pas, après tout est rentré dans l'ordre, vraiment très cohérent, je pense qu'il rencontrera du succès auprès des geeks de l'opus de '82;;;; 4.5
Ce n'est peut-être pas un chef-d'oeuvre, mais il ne mérite pas d'être descendu comme ca, on a une histoire sympa, des acteurs sympas, des effets spéciaux pas extras mais sympas, en gros, un film vraiment sympa que je suis bien content d'avoir trouvé d'occas. Un  pour remonter sa note même si un serait tout de même plus approprié.;;;; 5
S'il y a bien un film qui a marqué ma jeunesse, c'est bien l'Ascenseur.Pour moi, le meilleur film d'horreur jamais égalé... il date pourtant de 25 ans.Meme l'Ascenseur 2, purement recopier sur l'original, ne lui arrive pas à la cheville.Pour moi ce film a atteind son but en voulant créer la peur de l'ascenseur, machine robotisée non contrôlable, chez le téléspectateur, en ayant bien réussi. Aujourd'hui encore, il est très rare que je monte dans un ascenseur;;;; 5
Très bon film thriller-horreur post-apo. Un film germano-suisse plutôt bien réussi, avec un style original. L'univers post-apocalyptique est très bien représenté. Une vrai surprise. Pour une fois qu'un film de ce genre est Européen...bravo !;;;; 4.5
C'est un film très mal jouer, au bout un quart d'heure on décroche , proche d'une série tv. a évité;;;; 5
film inutile malgré un Chris pine ,film décevant et sans intérêt , je vous le déconseille vous aller perdre votre temps ...;;;; 5
Nous n'avons clairement pas les mêmes valeurs.Film engagé dans la défense de la gestation pour autrui (GPA) et l'adoption homosexuel avec un humour fort douteux... Le manque total de valeur de l'ensemble des protagonistes me laisse tout simplement un impression de d'égout. Moi qui espérais au moins rire un peu il n'en est absolument rien... Une soirée bien gâché !;;;; 5
À part les paysages rien d intéressant dans ce navet. Pourquoi un tel casting pour un film sans grand intérêt.;;;; 5
On tombe dans le ridicule ! Scénario tiré par les cheveux, scènes complètement irréaliste, jeu d'acteur qui laisse a désirer,...bref, si il y a un James Bond à éviter,  c'est bien celui là ! Non mais sérieusement, Spoiler: faire du Kit-surf sur un capot de Dragster, pourchassé par un laser géant qui fait tout fondre......;;;; 1
C'est le pire film que j'ai vu au cinéma. On est presque gêné pour les acteurs à certain moment du film.Je suis allé le voir pour accompagner mes petites cousines, heureusement qu'elles étaient la, sinon je serais parti avant même les dix premières minutes.;;;; 5
Les blagues sont bien et marrantes mais l'histoire est lourde, donc on s'en lasse à la fin du film. Ce qui aurait était vie c'est de mettre des blague sur un des petit cour métrage avec le pitch de base mais sans l'histoire réellement (comme par exemple faire des vidéos sur youtube);;;; 5
Film vraiment débile, trop de science fiction, dessin animée rien avoir avec le film. Bien bas pour un aussi grand acteur comme Jean Dujardin. Un seul film Brice aurai suffit.;;;; 5
Même si on sait que l on doit prendre les choses au 1er degré,  là c est vraiment lourd!!!! Le passage dessin animé du vrai n importe quoi. Mais c est quand que ça s arrete. Dommage enfin inutile de se précipiter dans les salles;;;; 5
Une grosse claque niveau performance 3D. Scénario relativement fidèle aux bouquins. L'humour est au RDV. À voir absolument !!!;;;; 4.5
Ce film, est vraiment idiot, la réalistaion n'a rien d'exceptionnel, les personnages me font rire tellement ils ont l'air idiots, c'est sensée être un film d'action pas une comédie.En un mot: pitoyable!;;;; 5
Ce film, c'est tout simplement une grosse farce. Mais c'est tellement absurde qu'on ne peut se résigner à lui donner une mauvaise note. En effet, le film est original, très très gros, certes, mais déjanté et hilarant. Les personnages sont très charismatiques, certains gags sont à mourir de rire... Bref, du pur bonheur et on en redemande!;;;; 4.5
On passe un bon moment avec le beau duo que forme Willis et Wayans. Ils nous font bien marrer. Sinon, je pense que le film a plus du film d'action que du policier. L'intrigue est moyenne. Et les scènes à l'américaine ou willis et son complice complètement désarmés entourés de voyous armés jusqu'au dents, eux, s'en sortent toujours. Bon je sais c'est normal les héros doivent s'en tirer mais il faut que ce soit fait d'une façon plus probable.;;;; 3
Un film humoristique très bien réalisés, les acteurs sont super et chacun est original (Orlando Jones est tout simplement incroyable et très hilarant), le scénario est bien ficelée ainsi que les répliques. Un film à voir sans modération.;;;; 5
Le meilleur film de tout les temps !!!;;;; 5
Film vraiment, très, très, ennuyant.Pour résumer, c'est l'histoire d'une femme qui est prête à faire tous les sacrifices pour satisfaire son patron et je peux vous garantir que chaque scènes se ressemble les une des autres.;;;; 5
un must de la science fiction inégalé et inégalable;;;; 5
Excellent filme à voir et à revoir (pour ma part, je l'ai vu 7 fois).Vivement le 2 en espérant qu'il soit aussi bien.;;;; 5
Hilarant émouvant ... Bien réalisé ... Rien à redire, mieux ficelé que le premier opus.Attention à l'excès de blague potaches à répétition ...;;;; 4.5
3/ Le secret de lily owens est un film qui m'a reellement touchée. Au debut je voyais ce film seulement comme une denonciation du racisme mais ce n'est pas vraiment cela. Le noyau du film est l'histoire d'une jeune fille de 14 ans malheureuse, qui a tué sa mere...et surtout qui veut connaitre les raisons de son mal etre et donc connaitre mieux son passé. Elle fuit alors son pere maltraitant avec sa nourrice noire, Roseleen. Toutes 2 se retrouvent dans la maison de 3 soeurs noires qui produisent du miel, le meilleur de la region  Dakota Fanning joue tres bien encore une fois, elle est juste dans son role de fille paumée, qui se sent coupable et en meme temps forte compte tenu de l'epoque dans laquelle elle vit (1960'S). De plus le decor est "doux", c'est un coin de paradis qui change completement de l' atmosphere raciste de la ville americaine. C'est un endroit ou lily owens va avoir les reponses a toutes ses questions.Les personnages autour de lily jouent aussi bien leur role, Queen latifah en matriarche protectrice et alicia keys en "revoltée silencieuse".C'est un film touchant de tristesse et aussi d'espoir, qui vous laisse verser une petite larme...;;;; 4
James franco joue a la perfection le role d'Aron ralston est de ses plus grand film qui ma baucoup plus.;;;; 5
Ce film est vraiment très émouvant, certes le sujet et déja vu et le dénouement un peu attendu mais ça n'a pas trop d'importance. Les acteurs sont fabuleux, très justes, très touchants. Les décors sont superbes et nous replongent totalement dans les années 60. Cela fait très plaisir d'entendre des chansons de Bourvil au cinéma et elles conviennent tout à fait. Très bon moment, on ne voit pas passer les 2H.;;;; 2.5
Ce film d'animation est une vraie perle car il manie à la fois humour, sensibilité et probleme écologique actuel! A travers ce film d'animation on perçoit quand même un messsage important sur le rechaufffement planétaire et surtout des glaciers. Souvent les suites sont moins réussi et decevante, Chris Wedge à relever le defi et la réussi au la main, BRAVO!;;;; 5
Film bien tourné et qui nous demandent de la réflexion dans le future. Car effectivement si nous faisons une découverte sur une forme de vie quelle vas être notre comportement ?;;;; 4
Nous avons été voir ce film sans avoir lu le livre au préalable. Pas d'action, décevant. Je m'attendais à tout autre chose vu la bande d'annonce. Déçue...;;;; 1
invraisemblable d un ennui mortelalambiqué inutilement chute comico dramatique. Consternant le train déraille;;;; 0.5
très bon;;;; 4.5
bof bof. je m'attendais a mieux;;;; 2.5
Bonjour à tousQue dire de ce film...c'est une véritable catastrophe.C'est très long à démarrer et la seule action du film est à la fin avec un intermède au milieu...La 1ere partie de l'action est très brouillon et notre ami mickey se fait décalquer en 2 secondes...Le narcissisme et l'égocentrisme de Stark sont épuisants...Je suis très déçu, rien a voir avec le premierC’est vraiment dommage vu le filon que ce genre de film peut donner;;;; 5
le film commence doucement mais devient explosif juste après :);;;; 4.5
Un film qui ne sert absolument à rien, sauf à perdre 1h30 de sa vie !!! Dégoûté d'avoir regardé une telle dobe !!! Néant cinématographique avec une fin bien catastrophique à l' image du début du film mdr !!! Un film ideal pour les POISSONS Rouge !!!;;;; 1
Film magnifique et plein d'émotion !;;;; 4.5
En reprenant ce qui avait marché dans le premier film, kick ass 2 parvient à rester un très bon divertissement : un subtile mélange de comique et de trash dans un univers de "super heros de tous les jours" poussé à son paroxysme. Beaucoup de blagues salaces et 3, 4 scènes d'anthologie pimentent le film. Bref on sort de ce film avec la pêche, que demander de plus !Tout ptit bémol =&gt; une BO largement moins bonne que le premier opus;;;; 3.5
Film bien sympa, à l'américaine. On passe un bon moment en allant le voir !;;;; 4
Comme d'autres, j'avais en tête les images d'Iron Man. 1 que j'ai adoré. Je suis cependant assez déçue du seco;;;; 2.5
Film très réussit! Même si le scénario et tout a fait prévisible, quand on va voir un film comme celui ci on sait très bien à quoi s'attendre.C'est un très bon divertissement on passe vraiment un très bon moment j'aime toujours autant clovis cornillac et bonne surprise de Virginie Efira.;;;; 5
Ce film est tout simplement une énorme surprise. J'étais allé le voir pour me donner une idée. Verdict: un film surprenant mélangeant parfaitement le côté documentaire et le côté science-fiction. Le réalisateur a parfaitement maîtrisé l'aspect "conflit" entre 2 communautés totalement différentes, ce qui, à l'origine, n'était pas gagné. Sinon, le meilleur film avec des aliens à ce jour.;;;; 5
Sympathique et assez juste mais sans grand relief. on attendait mieux d' un pareil casting.;;;; 3
Magnifique, Excellent.                       Je vous le conseille =D;;;; 3.5
Film extraordinaire: un scénario béton, des images sublimes et la 3D est incroyable. Si vous êtes amateur de film d'action du genre ou juste attirer par ce film, il vaut franchement le détour !;;;; 5
A voir pour petits et grands;;;; 5
Nul. Aucun scénario. Un embryon d'histoire commence les 3 dernières minutes et pouf, fini. Les scénaristes ne se sont vraiment pas foulés. Extrêmement décevant.;;;; 5
Très beau film, très émouvantA ne pas trop intellectualiser! Ce film est touchant car il s'adresse aux sentiments de chacun, à regarder donc sans apprioris et se laisser entrainer dans cette histoire par le très bon jeu des acteurs! (surtout celui du personnage de Tommy);;;; 4.5
Un film gonflé, complètement barré et à l'image de Dupieux, toujours plus audacieux. Comme sa musique et son personnage, on aime ou on déteste ce road movie loufoque basé sur le concept du "sans raison" et à prendre au 3743e degrés. Le cultissime "Vous êtes des animaux, vous allez creuver" ne pouvait pas être plus explicitement mis en scène, d'ailleurs ne serait-ce pas une façon violente pour faire réfléchir l'homme sur ses propres défauts. Quelques longueurs sont bien regrettables, car cette enfilade de non-sens pourrait bien devenir lassante. Mention spéciale à la réincarnation finale, la beauté de certains plans (notamment ceux du début, concernant le trajet du pneu dans la sorte de désert) et la musique signée Augé/Dupieux en parfaite symbiose avec l'image !;;;; 3
film qui n'a ni queue ni tête : on entre dans un univers imaginaire où on ne comprend rien du tout.Je déteste ce genre de film;;;; 1.5
Ce film est absolument nul, sans intérêt et surtout, c'est une grosse blague par rapport à la bande annonce qui laissait présager de gros moments d'actions et de suspense. à part une scène au début qui introduit le film de façon assez percutante, l'ensemble n'est pas assez intense pour être interessant. On attends pendant tout le film que ca commence enfin, mais finalement jamais l'action ne s'installe, alors que le sujet du film est quand même la traversée d'une zone infectée, remplie de Monstres géants. Et les dialogues... "Tu fais quoi demain ? .... j'sais pas... et toi ? .... Rien..." On frôle vraiment la nullité.Bref, passez votre chemin, et surtout ne vous attendez pas à un District 9, on en est à des années lumières.;;;; 1
Un duo à la Laurel et Hardy, avec le grand Carter et le petit Lee. Le film mêle action et humour avec brio, aucune longueur .. du tout bon !;;;; 4
L'idée est bonne mais la mise en scène et le scénario sont si faibles... aucun intérêt!;;;; 5
Avec son second long-métrage, Riad Sattouf propose un conte dont l’ambition philosophique et satirique s’inscrit dans la tradition littéraire des histoires de Daniel Defoe, Jonathan Swift (Les Voyages de Gulliver en 1721, en particulier le quatrième voyage avec la description de la domination chevaline des Houyhnhnms sur les crasseux Yahoos) et Voltaire (Micromégas en 1752 et sa relativisation critique de la religion). Loin, pourtant, de porter la même charge critique, il ne fait que conforter, plutôt que bousculer, les préjugés - et nous laisse avec l’agréable idée que le sexisme et le racisme existent, mais bien loin de nos contrées.;;;; 2
Tout ce que j'ai à dire c'est : génial ! Andrew Adamson réalise un très bon et beau film. Les effets spéciaux sont vraiment très bien fait. Le film à gagné en maturité par rapport au premier. Les acteurs joue beaucoup mieux aussi. Ben Barnes interprète à merveille le prince Caspian. La bataille finale est époustouflante. De très belles images, belle musique. Une réussite. A voir absolument. Et pour finir : vivement la suite !!!;;;; 2.5
je suis allé voir the dark knight pour la deuxieme fois et je trouve que c'est un excellent film. Certes le film est un poil trop long et ce n'est plus le gotham de burton mais pour le reste il n'y a pas grand chose à redire. Le joker est excellent meme si l'oscar me semble un peu exagere, le double face est impressionant, ceux qui trouvent que le batman est ridicule(costume) n'ont qu'a regarde les batman de shumacher pour voir ce qu' est le ridicule. L' interpretation generale est convaincante( freeman,caine,bale,ledger,oldman...),la photo sombre à souhait, les effets spéciaux réussis(plus credible que hancock par exemple), le scénario au dessus du lot de ce genre de films,etc... Bref un très bon film l'un des meilleurs du genre,bien meilleur que spiderman3 pour la meme duree!! Et tous ceux qui disent que c'est un navet et qui ont prefere par exemple hulk 2008 ou indy4(la fin de merde) ont des gouts sacrement douteux en ce qui concerne le cinema. Mais bon tous les gouts sont dans la nature. P.S.: Pour ceux qui traitent ce film de navet, dites plutot que vous ne l'avez pas aimé;si ce film était vraiment un navet il n'y aurait pas autant de bonnes critiques aussi bien presse que spectateur!!!!;;;; 5
C'est de loin le meilleur film d'action que j'ai vu. Question effet spéciaux, ils ont vraiment mis le paquet.A voir et à revoir sans limite !!!;;;; 5
Une réflexion intéressante sur le célibat ("Tout homme est une île mais de toute évidence certaines îles se regroupent en archipel"), avec un Hugh Grant au top de sa forme, accompagnés d'acteurs qui sont biens dans leur personnage. Un film que je ne me lasse pas de revoir : drôle, touchant, sensible.;;;; 5
Je suis du genre à beaucoup aimer les films romantiques et cela faisait un moment que je voulais voir celui ci.Je n'ai qu'un mot a dire époustouflant !L'histoire est originale et très bien ficelée, la performance des acteurs est juste parfaite et très naturelle. Il n'y a pas d’exagération sur l'homosexualité et d'ailleurs elle est très peut évoqué oralement parlant. Tout ce fait dans le geste et dans le regard, ce qui apporte au charme du film.De plus je trouve que par le côté humain aussi bien de Heath Ledger et Jack Gyllenhaal, mais aussi de Anne Hathaway et Michelle Williams rend l'histoire encore plus réelle et attachante.Ce film est a voir et a revoir car c'est un vrai régale et un vrai chef d'oeuvre !Spoiler: En revanche je conseille de ne pas oublier le paquet de mouchoir car la triste fin de cette histoire va faire couler plus d'une larme~;;;; 5
Ambiance enjouée et bande originale sublime, j’ai adoré être emportée dans l’univers de B.T. Barnum!!;;;; 4.5
Film léger, se laisse regarder avec tendresse et lâcher-prise, mais qui questionne également la société actuelle notamment avec des thèmes sérieux tels que le chômage des jeunes, les relations intergénérationnelles et le logement. Un cocktail d'acteur franchement réussi et un scénario certes absurde sur certains points mais bien ficelé. Rire (de nombreux gags), empathie (Spoiler: scènes à l'hôpital sur l'opération de jeunes patients) sont au rendez-vous.;;;; 3.5
Un film dérangeant, perturbant mais également vide. J'ai trouvé ce film sans grand intérêt et la seule chose qui m'a fait tenir pendant ces 1h30, est ce brillant  (et handsome!) acteur qu'est Ryan Gosling. Je m'attendais à beaucoup mieux.;;;; 1.5
Un superbe film, vraiment très émouvant! A ne pas louper!;;;; 4.5
On voit bien tout ce qui peut justifier une critique négative de ce film. Comme on voit bien tout ce qui fait la faiblesse d'une sonate pour piano de Schubert (comme la D. 959 dont l'andante donne une partie de son ambiance au film).Il reste néanmoins qu'une sonate de Schubert est un grand moment de musique, de même que ce film est un grand moment de cinéma.;;;; 5
CE FILME EST TRES TRES TRES ENNUYANT!toute ma famille s est endormie en le regardant!juste le plus petit a dit que cela allait....sinon....le filme manque complètement d'action, tout est mou à MOURIR!les acteurs sont ennuyants, scenatio aussi....JE DECONSEILLE VIVEMENT!!!!allez voir plutôt MADAGASCAR  et même....pas grande chose par rapport au Madagascar précedent....BREF, UN GRAND BOF BOF BOF pour ce film;;;; 1
Très bon film ou l'on traite avec subtilité les réactions diverses et paradoxales de l'être humain lorsque l'action doit dépasser les discours . Tout le  monde en prend pour son grade et  on ne peut s'empêcher de penser à sa propre réaction ou à la réaction de proches  dans ce cas. J'ai passé un excellent moment  même si la fin est un peu caricaturale.;;;; 4.5
Ce film est tout simplement mauvais, le scénario aurait pu être intéressant mais la mise en scène est très mauvaise, le jeu d'acteur est déplorable, les acteurs ne sont absolument pas charismatiques et tous, mais alors absolument tous, les clichés sont apparents : l'obèse dont tout le monde se moque, l'handicapé qu'ont met à un rôle clé qu'il a bien du mal à assumer vu son infirmité, la bonne femme boniche (dans les deux camps!), le comique de service, la gamine attifée de vêtements tellement originaux qu'elle ne porte que ça (l'action du film se déroule sur plus ou moins une semaine quand même!) et le dingue de sciences et mécaniques qui invente des gadgets et répare tout comme par magie. Sans oublier le héros ténébreux qui n'aligne pas 3 mots (pour garder une part de mystère je suppose) et le vilain méchant qui est vilain et méchant.Les grands noms du cinéma qui apparaissent dans le film ne relèvent même pas le niveau, je dirai même au contraire.Spoiler: La grande bagarre de la fin se finit quand, le vilain méchant tire une balle sur un petit sans défense ce qui parait horrible et affreux à côté de tous les autres gamins qui se sont défoncés le crâne à coups de batte de base-ball et rouleau à pâtisserie. C'est vrai, une balle c'est autrement plus grave, surtout dans le bras.Encore un film fantastique français, qui, réalisé par des français, est nul. Quand apprendront-t-il à faire des films fantastiques potables?;;;; 1
Bon film, en résonance avec l'époque. Les personnages sont touchants, c'est bien ficelé. Manque un supplément d'âme peut-être, quelque chose qui nous projette plus loin...;;;; 3.5
J'avais parfois été déçu au cinéma par un film 'pas terrible' voire 'nul' mais jamais au niveau atteint devant ce navet.Les jeux de mots sont lourds. L'histoire sans consistance. L'humour, ah c'était de l'humour !A la maison, on arrête le DVD. Au cinéma, le savoir-vivre nous incite à rester assis et prendre notre mal en patience.Glad, tu nous avais habitué à mieux. Que s'est-il passé ? Panne d'inspiration ?;;;; 5
Un film très drôle!! Bref, ruez vous aux salles obscures.;;;; 5
Gang de requins est un film qui permet même aux plus vieux d'entre nous de se détendre.On passe un agréable moment, avec de nombreuses rigolades durant le long du film.Pensez à aller le voir car vous pourrez vous détendre et oublier votre vie de tous les jours.;;;; 5
Quand on aime l'heroic fantasy, on ne fait pas la fine bouche devant ce superbe film. En effet on est transporté sur les ailes du dragon (de la dragonne en fait !) jusqu'au dénouement. Après le Seigneur des Anneaux - indépassable ! et Le monde de Narnia, le genre légende mythologique a décidément encore de beaux jours devant lui. C'est sûr, on aime parce que pendant deux heures on est ailleurs. Mais c'est sans doute aussi parce que ça actionne quelque ressort mystérieux de notre humanité, parce que ça nous rappelle qu'on a un coeur, parce que, quoi qu'on en dise, on est toujours plus ou moins prêts à payer de notre personne pour que le monde aille mieux.;;;; 5
Je m'attendait pas a un films exceptionnel mais je pensais que j'allais passé un bon moment, malheureusement même pas, au niveau action le 3 autres spider-man le surpasse. Sans compter la mise en scène et la bande son qui font amateur. Bourré de clicher, un héros même pas attachante et tête a claque (comme dans social network ;)), tout s'enchaine mal, des scènes limites ridicules etc... Pour le scenario je préfère pas juger cette partie car s'est pas ce que je priorise sur ce genre de films mais bon ils ont quand même réussi a faire pire que Spiderman 3.Bref, un films de merde qui est mauvais sur tout les plans...;;;; 1
Entre Rambo1 et Le fugitif, un excellent film d'action. Seul bémol : son scénario simpliste (les personnages n'ont pas assez de psychologie). Au niveau du spectacle, Traqué assure un maximum, ce qui compense avec son histoire simpliste. Les acteurs sont remarquables.;;;; 4
Je suis choqué de voir la presse ne faire aucun effort de compréhension et qu'elle réalise un boycott sans précédent d'un film. J'étais heureux de voir hier que les salles étaient combles en dépit de la critique négative. Faites vous votre avis par vous même, et évitez de vous laisser guider dans vos choix par des intellos au jugement formaté. Si ce film reste une fiction comme le livre d'ailleurs, et s'il soulève tant de controverses, c'est qu'en soit, ils sont déjà des réussites non ? A force de condamner ces fictions, on va réellement commencer à croire que finalement on nous cache des choses non ?Allez voir Da Vinci Code, ça n'est pas le succès du siècle, mais il vaut franchement le détour.Refusez la pensée unique.....faites vous votre avis !;;;; 5
Un gros navet ! Pourquoi les américains, avec un énorme budget (marketing compris) n'arrivent-ils pas à réaliser un film un tant soit peu crédible, sans tirer à donf sur des ficelles grosses comme leur inculture générale ? Les violons arrivent juste quand il faut faire larmoyer le spectateur (qui pour une fois a fermé sa télé devant des conneries françaises encore plus idiotes). Le discours de repenti du  président américain est à hurler de rire. Happy end et poltiquement correct. Il ne se passe rien. Mais peut-être sommes-nous déjà tellement habitués... Vivement Fahreinheit 9/11 !!! En tout cas, ce fim est à déconseiller même un dimanche soir en hiver.;;;; 1
"Et là-bas, quelle heure est-il" fait partie de ces films où l'on ressort fébrile, vidé de toute réalité. Ces films qui vous poursuivent durant plusieurs jours tant la richesse artistique et plastique vous dérange les pensées et ne vous quitte plus. Un chef-d'oeuvre, tout simplement.;;;; 5
C'est un très beau film !! On sent que notre Besson a du mètier derrière lui, car pour produire de belles images comme ça faut y aller. Certes le scénario est pas très original mais il faut aller voir ce film au moins pour le jeu des acteurs et pour la qualité des photographies.;;;; 5
Quoi?? 2 étoiles pour Harry Potter ! La légende vivante des jeunes, la magie à l'état pur, le succès mondial de J.K.R !?? Et bien oui... Le livre n'a rien a voir avec le film. Le livre était excellent comme tous les tomes mais le film décoit. Peut etre est ce parce que je m'attendais a plus, peut etre a cause d'un changement de réalisateur... Je n'en sais rien, mais le fait est là. Harry Potter et le prisonnier d'Azkaban décoit. L'intrigue et malmenée, beaucoup de choses manquent. Je suis sur qu'en lisant ca vous me direz "Evidemment qu'il manque des choses puisqu'un film de 3h ou je ne sais combien, ne peut résumer un livre de 461 page"... Et je répondrais qu'"Evidemment c'est impossible mais voila le défault principal des adapations cinématographiques de livre qu'on ne retrouvera pas dans The lord of the rings"! En bref, je dirais que comme à son habitude, Harry Potter sera toujours un chef d'oeuvre littéraire mais jamais il ne pourra être remplacé par un film. Ce film s'adresse donc a ceux qui n'ont pas lu le livre et qui n'en demande pas trop. Plutot pour les jeunes.;;;; 2.5
Certes ce n'est pas un grand film qui restera à jamais gravé dans l'histoire du cinéma, mais moi qui hésitait à aller le voir de peur de retrouver un second "Polly et moi", j'ai été charmé par le mélange entre humour (certes un peu vulgaire parfois...) et émotion ainsi que par Drew Barrymore. Alors pour passer un bon petit moment, il ne faut pas hésiter à aller voir "Amour et Amnésie"!;;;; 4
